TITLE,DATE,TEXT,UID
"Galactic News: Weekly Conflict Report",22 JAN 3302,"This weekly transmission lists some of the systems currently in conflict around the galaxy, based on the latest data.

 Here are 10 of the 15,071 minor factions involved in a civil war:

 Quan Gurus Crimson Public Ltd

 Traditional HIP 22052 Constitution Party

 Purple Legal Systems

 Ghimal Nobles

 Union of Ghimal Independents

 CD-70 1960 Organisation

 Democratic Party

 Hayanzib Purple Council 

 Hayanzib Allied Corp.

 Kinematic Armaments

 Civil wars involve conflict between minor factions in the same system over ownership of major assets such as starports. During civil wars, only combat missions and activities help bring the conflict to a resolution. Security, development level and standard of living indicators all drop for the duration of the civil war.

 Here are 10 of the 6,570 minor factions at war:

 LTT 18486 Jet Energy Company

 United LHS 3479 Green Party

 Skollanga Silver Organisation

 BD+21 1952 General Company

 Family of HIP 3509

 Leschanatya Future

 Merengila Netcoms Commodities

 Revolutionary Bugulmara Future

 Yab Camalo Purple Dynamic Ltd

 He Po Mob

 Wars occur when a minor faction invades another star system. For the duration of the conflict, wealth, security and standard of living are all severely impacted. Combat missions and activities determine who wins the war. If no winner emerges, the war ends in a ceasefire.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56a209559657ba536c61ba03
"GalNet Focus on Democracy",21 JAN 3302,"This weekly roundup highlights some of the minor factions pursuing the dream of democratic freedom by holding elections.

 Here are 10 of the 2,993 minor factions holding elections:

 Law Party of Njulngan

 Dhang Defence Force

 Ross 23 Incorporated

 LTT 305 Electronics Network

 Omagatae Liberals

 Vogulu Empire Assembly

 HIP 18187 Blue Legal Partners

 Niu Lang O Electronics Company

 Ti Wa Blue Allied Company

 Vistobici Corporation

 Elections occur when two minor factions of a similar political structure resolve a conflict over ownership and influence within a system. 

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56a0ba719657ba176961ba05
"More Starports Fall Victim to Technological Plague",20 JAN 3302,"Authorities in Eravate, Almar and Halbangaay have confirmed that theirs are the latest systems to experience mysterious technical issues, bringing the total number of systems affected by what some are calling 'the technological plague' to 22. All services apart from docking and shipyard access have been suspended at Ackerman Market in Eravate, von Bellingshausen Port in Almar and Haack Gateway in Halbangaay. A complete list of affected stations follows.

 Starports where services have been suspended:

 Ackerman Market, Eravate

 von Bellingshausen Port, Almar

 Haack Gateway, Halbangaay

 Gabriel Enterprise, Harma

 Gurragchaa Gateway, Warkushanui

 Gaiman Dock, 49 Arietis

 Weyn Dock, 64 Arietis

 Korolyov Hub, Arawere

 Lobachevsky Outpost, Pic Tok

 Carter Port, Rhea

 Starports experiencing technical issues:

 al-Din Prospect, Alpha Centauri

 Robigo Mines, Robigo

 Saunders's Dive, Wolf 1301

 Alexander Freeport, HIP 18843

 Coats Hub, Warkushanui

 Bond Hub, Varati

 Hinz Hub, Ngobe

 Tsunenaga Dock, Iapodes

 Li Qing Jao, Sol

 Ray Gateway, Diaguandri

 Vizcaino Enterprise, Nganji

 Talos 2, Peregrina

 We will continue to bring you up-to-the-minute reports on this issue.",https://community.elitedangerous.com/en/galnet/uid/569f610b9657ba7d3461ba04
"GalNet Weekly Security Digest",19 JAN 3302,"In this weekly report, the latest GalNet data is assembled to present ten minor factions experiencing civil unrest or lockdown in their systems.

 Here are 10 of the 1,177 minor factions in lockdown:

 Kudiyu Dominion

 Epsilon Hydri Commodities

 Noblemen of Nez Perce

 Revolutionary Party of Kagudi

 LFT 1610 Company

 Dahambwe One

 Dadal Crimson Clan

 Defence Party of Hiranyaksha

 Kanuket Empire Party

 Inovandar Syndicate

 Lockdowns increase the security rating for a system but also have a negative effect on the system's wealth. Increased bounty hunting activity can shorten the lockdown period.

 Here are 10 of the 1,170 minor factions experiencing civil unrest:

 Hyperborea Bureau

 Zmeyaaya Energy Industry

 37 Librae Jet United Solutions

 MCC 858 Organisation

 New Perktomen Left Party

 Allied HR 8474 Defence Party

 Kurra Silver Syndicate

 Taured Coalition

 Mulachi Public Corporation

 HR 8474 Industries

 Civil unrest is caused by illegal activity within the system as well completing contracts from more nefarious sources. The wealth rating and standard of living will suffer when a system contains civil unrest. Combat missions and activities can be utilised to end civil unrest.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/569e25539657ba176961ba03
"GalNet Weekly Economic Report",18 JAN 3302,"In this weekly digest, the latest GalNet data is compiled to show the economic state of a short list of minor factions and the star systems they inhabit.

 Here are 10 of the 12,273 minor factions currently enjoying an economic boom:

 Lords of Ajani

 LHS 3022 Blue Allied Corp.

 Wabayo Silver Power Industry

 Order of Njorth

 Justice Party of Ogowendes

 New Tjindjin Revolutionary Party

 Menusha Empire Consulate

 NLTT 46621 Major Network

 HIP 73244 Systems

 Tamanka Jet Crew

 When in boom, the wealth of a system is increased for the duration and all trade missions have double the effect on influence. Boom can also positively increase a minor faction's influence. Boom can be entered by consistent trade profits and completed trade contracts. Booms tend to last until they naturally expire or until some other indicator takes precedence, such as famine.

 Here are 10 of the 694 factions currently experiencing economic bust:

 Sowiio Services

 Miphifa for Equality

 New HIP 43296 Nationalists

 Friends of Wurun

 LP 131-66 Syndicate

 Lords of Feng Du

 Onyayp Silver Family

 Ross 209 Fortune Organisation

 Ixbakah Purple Transport Corp

 Almar Emperor's Grace

 The wealth of a system diminishes while in bust and the minor faction's influence is also lessened. The effect of trade contracts and actions do not contribute to boom while a bust is active. A bust generally has to run its course before ending.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/569cbf079657ba196961ba03
"GalNet Weekly Expansion List",16 JAN 3302,"Each week, GalNet presents a list of 10 of the 1,321 minor factions currently expanding into new systems.

 Workers of HD 13931 Revolutionary Party

 Keian Gu Collective

 Xerente Blue Transport Comms

 Er Longs Electronics Inc

 The Dark Armada

 Chang Kuo Lao Life Holdings

 Movement for 13 Trianguli Future

 Tsanyala Patrons of Law 

 Yun Nigh Central Exchange

 Blue Transport Exchange

 Expansion occurs when a minor faction reaches a sufficient influence rating and there is a populated system within striking distance. The act of expansion is a costly one, and the wealth and development rating suffers during the period of expansion.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/5698caf99657ba877da11204
"GalNet Weekly Conflict Report",15 JAN 3302,"This weekly transmission lists some of the systems currently in conflict around the galaxy, based on the latest data.

 Here are 10 of the 14,709 minor factions involved in a civil war:

 Hun Ahaw Noblement

 Summanus Labour

 Matia Drug Empire

 Matia Network

 Traditional LTT 4131 Bureau

 Fire Fade Patron's Principles

 Fire Fade Silver Family

 Kokondii Nationals

 HIP 64076 Unionists

 Official HIP 64076 Nationalists

 Civil wars involve conflict between minor factions in the same system over ownership of major assets such as starports. During civil wars, only combat missions and activities help bring the conflict to a resolution. Security, development level and standard of living indicators all drop for the duration of the civil war.

 Here are 10 of the 6,511 minor factions at war:

 Allied LHS 355 League

 Allied LHS 120 Justice Party

 Arnemil Systems

 Chac Cimil Gold Bridge Industry

 LHS 1882 Alliance

 Revolutionary Party of Arhul

 Yen Camus Labour

 Natural Panjabell Law Party

 HIP 109067 Crimson Pirates

 Wanga Interstellar

 Wars occur when a minor faction invades another star system. For the duration of the conflict, wealth, security and standard of living are all severely impacted. Combat missions and activities determine who wins the war. If no winner emerges, the war ends in a ceasefire.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/5698c9e19657ba827da11204
"Unidentified Signal in Pleiades Nebula",14 JAN 3302,"A fragmentary signal has been received by the flight operations team at Obsidian Orbital in the Maia system. The source of the signal has not been identified, but the strength of signal indicates it originated from a star system approximately 23 light years from Maia. Unfortunately, interference from a local black hole has made it impossible to determine a vector for the transmission.

 The signal, which lasted only a few seconds, had degraded so much that only a small string of numbers could be extracted. Some have speculated the numbers may be coordinates of some kind: b?n?r? ??a??t L??: 2?.?? ??n?: 9?.??

 Pilots in the region are advised to keep on the lookout, and to offer assistance if needed.",https://community.elitedangerous.com/en/galnet/uid/5697c9829657ba153248c09b
"GalNet Weekly Powers Update Incoming",13 JAN 3302,"In the early hours of tomorrow morning (7.00am GMT), the GalNet monitoring of powers' activities will go offline for a short period while the latest data is assembled.

 Any pilots who operate for one of the powers must deliver any cargo or vouchers before this time to ensure their activities are registered.",https://community.elitedangerous.com/en/galnet/uid/569629409657ba8e2a48c09a
"GalNet Weekly Security Digest",12 JAN 3302,"In this weekly report, the latest GalNet data is assembled to present ten minor factions experiencing civil unrest or lockdown in their systems.

 Here are 10 of the 1,246 minor factions in lockdown:

 Green Party of Upsilon Andromedae

 Labour of Juan

 Kons Exchange

 Albango Ltd

 Yukan Patrons of Law

 Revolutionary Party of Kaline

 Tjalkond Purple Mob

 Crimson Major Organisation

 Coalition of Uluri

 LP 462-13 Gold Society

 Lockdowns increase the security rating for a system but also have a negative effect on the system's wealth. Increased bounty hunting activity can shorten the lockdown period.

 Here are 10 of the 1,293 minor factions experiencing civil unrest:

 Independent LHS 22 Revolutionary Party

 Arevakimos Hand Gang

 LTT 9846 Boys

 Aruan Universal Commodities

 Nyalalandi Blue Allied Network

 DK Ursae Majoris Natural Exchange

 Li Jungu Central Industries

 Aranka Advanced Co

 Itzamnets Empire Pact

 MCC 378 Vision Incorporated

 Civil unrest is caused by illegal activity within the system as well completing contracts from more nefarious sources. The wealth rating and standard of living will suffer when a system contains civil unrest. Combat missions and activities can be utilised to end civil unrest.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/5694d97d9657bafb3c48c09a
